graph_id,n,d,alpha,lam_min,hoffman,theta,theta_over_alpha,theta_over_hoff,alpha_over_hoff,theta_minus_alpha,c_log,group
d22ca467af24fc60,36,8,8,-4.0,12.0,9.600005812100978,1.2000007265126222,0.8000004843417482,0.6666666666666666,1.600005812100978,0.85493,SG_36_12_C6xS3
bd1e40cfa07cd84f,36,11,7,-5.0,11.25,8.746969421728306,1.249567060246901,0.7775083930425161,0.6222222222222222,1.7469694217283056,0.891986,SG_36_13_C2x((C3xC3):C2)
ed52be2121658d5e,36,11,6,-5.0,11.25,8.690163082848676,1.4483605138081126,0.7724589406976601,0.5333333333333333,2.6901630828486756,0.764559,SG_36_9_(C3xC3):C4
36f64e06d3c7c839,36,10,6,-3.732051,9.783959876059301,8.853244161881378,1.4755406936468962,0.9048733104011063,0.6132486310253173,2.8532441618813777,0.723824,SG_36_10_S3xS3
8af43bf8deadf7fc,36,11,6,-4.0,9.6,8.764065591926077,1.460677598654346,0.9129234991589663,0.625,2.7640655919260766,0.764559,SG_36_9_(C3xC3):C4
0dc3b8078f65d5ac,37,6,10,-2.811462,11.80554305290087,11.22926731150601,1.122926731150601,0.951186003150168,0.847059720606651,1.2292673115060104,0.905044,SG_37_1_C37
46957f45fe0a32c7,37,12,7,-4.52176,10.126349735137175,9.017893471681392,1.2882704959544846,0.8905374303230336,0.6912658739911846,2.0178934716813917,0.913624,SG_37_1_C37
beac5c7bb4db9fd5,38,6,8,-2.285142,10.480857902013025,10.480861136717584,1.310107642089698,1.0000003086297504,0.7632962945202669,2.480861136717584,0.704982,SG_38_2_C38
e369f25c5446f75b,39,6,9,-3.197832,13.559222216713676,10.816636302223724,1.2018484780248582,0.7977327998128592,0.6637548862431221,1.8166363022237242,0.772769,SG_39_2_C39
d85a4619da3aaf82,39,12,7,-3.667372,9.129004404822965,8.465564054737326,1.2093662935339038,0.927326100342866,0.7667867918107055,1.4655640547373263,0.866771,SG_39_1_C13:C3
52564535904acd14,39,12,7,-5.58702,12.38946564000041,9.571202700414771,1.3673146714878244,0.7725274825020181,0.5649961187510721,2.571202700414771,0.866771,SG_39_2_C39
1cbdd0cbc6a20c05,39,12,7,-3.605551,9.010671202830327,8.954402988108653,1.2792004268726647,0.9937553803201697,0.7768566672148953,1.9544029881086527,0.866771,SG_39_1_C13:C3
e62bcb7cc970bc3f,40,4,10,-2.0,13.333333333333334,11.715623170787424,1.1715623170787424,0.8786717378090567,0.75,1.715623170787424,0.721348,SG_40_1_C5:C8
1d084aa86de18879,40,6,10,-2.520147,11.831471921787266,11.15074366988345,1.115074366988345,0.9424646184004987,0.8452033750412178,1.1507436698834503,0.837166,SG_40_4_C5:Q8
6a22d3c520644a5c,40,6,10,-2.793604,12.70743599552584,11.65557883444492,1.165557883444492,0.9172250671613639,0.7869408119404181,1.6555788344449205,0.837166,SG_40_9_C20xC2
726d1243c73e5fdf,40,6,10,-2.689994,12.382029262620895,11.471199182269357,1.1471199182269358,0.9264393532729591,0.8076220616105463,1.4711991822693573,0.837166,SG_40_11_C5xQ8
36a71791a7ba7166,40,7,8,-3.854102,14.203301203544981,10.612142596762475,1.3265178245953093,0.7471602865194329,0.5632493379780815,2.6121425967624745,0.719458,SG_40_5_C4xD10
529dc29793a1702d,40,8,8,-4.236068,13.847807972299599,10.31450187617531,1.2893127345219138,0.7448472636830232,0.5777087619934335,2.31450187617531,0.769437,SG_40_7_C2x(C5:C4)
0530dd276443942d,41,14,6,-5.988703,12.283779642931309,9.1434708664362,1.5239118110727,0.7443532147450889,0.48844900954021064,3.1434708664362,0.77633,SG_41_1_C41
cd0b919562b47f7e,42,8,8,-2.71871,10.65294424422342,9.682196894180404,1.2102746117725505,0.908875205972339,0.7509661006944645,1.6821968941804037,0.732797,SG_42_2_C2x(C7:C3)
9bea1abd1843d8ef,42,8,8,-3.493959,12.767252606347386,10.808801481739872,1.351100185217484,0.8466035579468485,0.6266030951735622,2.808801481739872,0.732797,SG_42_6_C42
054233c67e47fd26,42,13,8,-4.58687,10.954111789079011,9.514771500048747,1.1893464375060934,0.8686027387026256,0.730319368109408,1.514771500048747,0.965395,SG_42_1_C7:C6
191fdafa570a832d,42,14,6,-6.542877,13.37694004593417,9.511617187061503,1.5852695311769172,0.7110458112543081,0.4485330710459198,3.5116171870615034,0.757846,SG_42_5_D42
35e47dda9e0bf30b,43,6,12,-2.753133,13.524839506037438,13.068975104993859,1.0890812587494882,0.9662942838737507,0.8872563696333139,1.068975104993859,0.934511,SG_43_1_C43
a00aa668435bb667,44,8,8,-3.707599,13.934057358814561,11.34186113290484,1.417732641613105,0.8139668756085664,0.5741328454442791,3.3418611329048407,0.699489,SG_44_4_C22xC2
81131bc47edd303c,45,12,9,-5.365272,13.903452822391724,10.520137058446021,1.1689041176051136,0.7566564358389579,0.6473212168926384,1.5201370584460214,0.965831,SG_45_2_C15xC3
6c188bcffef07410,45,16,6,-6.542201,13.059906838733273,9.699923135988342,1.616653855998057,0.7427252932019516,0.4594213476473743,3.6999231359883424,0.769437,SG_45_1_C45
b490348ed63c6043,46,10,9,-4.16922,13.535263056117415,11.644410612230951,1.2938234013589947,0.8603017587432945,0.6649298179640734,2.644410612230951,0.849707,SG_46_1_D46
8fd1009809fd77ee,46,16,6,-6.382815,13.117630199776032,9.872511518346023,1.6454185863910038,0.7526139529771608,0.4573996909977263,3.8725115183460233,0.75271,SG_46_2_C46
907af7d4a282dfb7,47,10,9,-4.263347,14.048407361890588,12.028285472850092,1.3364761636500102,0.8562027824933007,0.6406420150097932,3.028285472850092,0.831628,SG_47_1_C47
5a0f54dfe475babb,48,4,12,-2.0,16.0,14.058832655543505,1.1715693879619586,0.878677040971469,0.75,2.0588326555435046,0.721348,SG_48_1_C3:C16
e8018aa7b533f99a,48,5,12,-3.0,18.0,15.000002663026375,1.2500002219188646,0.8333334812792431,0.6666666666666666,3.0000026630263754,0.776669,SG_48_19_(C6xC2):C4
823ed5cb003bdb6a,48,9,12,-3.0,12.0,11.999997154982488,0.9999997629152073,0.9999997629152073,1.0,-2.8450175122429755e-06,1.024019,SG_48_50_(C2xC2xC2xC2):C3
5fa6b3cbde971ea1,48,7,10,-3.372281,15.60596825327042,12.799997739982464,1.2799997739982465,0.8201988836738835,0.6407804910089048,2.799997739982464,0.749435,"SG_48_32_C2xSL(2,3)"
b64f2da15a4be407,48,7,10,-3.0,14.4,12.668732443920433,1.2668732443920434,0.8797730863833634,0.6944444444444444,2.668732443920433,0.749435,SG_48_30_A4:C4
28ea7fdfaa32e076,48,12,10,-5.0,14.117647058823529,12.000027797214095,1.2000027797214095,0.8500019689693318,0.7083333333333334,2.000027797214095,1.006074,SG_48_42_C2xC2x(C3:C4)
65e63e2a14326115,48,9,10,-5.0,17.142857142857142,12.57144665484551,1.2571446654845508,0.7333343881993214,0.5833333333333334,2.5714466548455093,0.853349,SG_48_52_C6xC2xC2xC2
97bc21ae2a5e3ee1,48,13,9,-4.0,11.294117647058824,10.483530662021003,1.1648367402245559,0.9282292773664429,0.796875,1.4835306620210034,0.950311,SG_48_3_(C4xC4):C3
0c963ff3b1a1976b,48,10,8,-4.0,13.714285714285714,11.41289092600973,1.4266113657512163,0.8321899633548762,0.5833333333333334,3.41289092600973,0.723824,SG_48_11_C4x(C3:C4)
9ce0ff4de8aab95d,48,10,8,-3.732051,13.045279834745733,11.460710496893686,1.4325888121117107,0.8785331278496923,0.6132486310253175,3.460710496893686,0.723824,SG_48_40_Q8xS3
b08f649ff6f3218f,49,6,14,-2.692021,15.175875552992796,15.175849750434875,1.0839892678882053,0.9999982997647924,0.9225167899613604,1.1758497504348746,0.956761,SG_49_2_C7xC7
a742ebdd7db28c55,49,14,8,-5.290742,13.438900276619735,10.977219128411619,1.3721523910514524,0.816824211986243,0.5952868043762453,2.977219128411619,0.86611,SG_49_1_C49
33b2a14ace3bb2cd,50,8,11,-4.77943,18.699699438863863,13.510932758531752,1.2282666144119774,0.7225213861166013,0.5882447488508044,2.5109327585317516,0.846381,SG_50_3_C5xD10
5f5a0438c7405429,50,10,10,-4.472136,15.450849826176317,12.676610958911613,1.2676610958911614,0.8204474900426072,0.6472135909999159,2.6766109589116134,0.868589,SG_50_5_C10xC5
214fd6d3b2d8c9cd,50,12,10,-5.11614,14.945367355022801,12.202102924484445,1.2202102924484444,0.8164471728681593,0.6691036601813086,2.2021029244844446,0.965831,SG_50_2_C50
acf336baeb08bb6d,50,12,10,-4.0,12.5,11.803398185802445,1.1803398185802445,0.9442718548641956,0.8,1.803398185802445,0.965831,SG_50_4_(C5xC5):C2
a281ac166fde78c6,51,8,9,-2.561553,12.369317561536642,12.369315155503319,1.3743683506114799,0.9999998054837455,0.7276068348334918,3.369315155503319,0.678915,SG_51_1_C51
